signatory_id,AgtId,From Node (Full Name),From Node (Short Name),agt_description,From Node Type,PP,Con,From Node Sub-Type,date,year,Edge,actor_id,actor_id_type,To Node Name,actor_detail,short_actor_name,actor_type,To Node Type,To Node Sub-Type,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink
7659,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,78,CON_78,Jordan,,JOR,CON,Entity,Country/State,Jordan,JOR,Jordan is a Country/State in Asia. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7681,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,438,IGO_438,International Monetary Fund,,IMF,IGO,Entity,IGO,,,"International Monetary Fund (IMF) is an IGO, with affiliations to Global Economic/Financial/Trade IGOs (International Government Organizations). They are also referred to as International Monetary Fund || IMF",https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7663,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,142,CON_142,Niger,,NIR,CON,Entity,Country/State,Niger,NER,Niger is a Country/State in Africa. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7664,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,603,CON_603,Poland,,POL,CON,Entity,Country/State,Poland,POL,Poland is a Country/State in Europe. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7665,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,486,CON_486,Qatar,,QAT,CON,Entity,Country/State,Qatar,QAT,Qatar is a Country/State in Asia. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7666,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,42,CON_42,Congo,,CON,CON,Entity,Country/State,Congo,COG,Congo is a Country/State in Africa. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7667,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,21,CON_21,Russia,,RUS,CON,Entity,Country/State,Russian Federation,RUS,Russia is a Country/State in Europe. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7668,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,419,CON_419,Saudi Arabia,,SAU,CON,Entity,Country/State,Saudi Arabia,SAU,Saudi Arabia is a Country/State in Asia. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7669,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,4,CON_4,Spain,,SPN,CON,Entity,Country/State,Spain,ESP,Spain is a Country/State in Europe. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7670,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,158,CON_158,Sudan,,SUD,CON,Entity,Country/State,Sudan,SDN,Sudan is a Country/State in Africa. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7684,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,346,IGO_346,League of Arab States,,LOAS,IGO,Entity,IGO,,,The League of Arab States is an IGO with affiliations to Regional Diplomatic IGOs (International Government Organizations). ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7671,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,593,CON_593,Sweden,,SWD,CON,Entity,Country/State,Sweden,SWE,Sweden is a Country/State in Europe. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7660,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,614,CON_614,Malta,,MLT,CON,Entity,Country/State,Malta,MLT,Malta is a Country/State in Europe. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
7674,2230,"Palermo Conference for and with Libya, Conclusions","Pre-negotiation, 13 November 2018","An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019. ",Peace Agreement,Libyan peace process,Libya,Pre-negotiation,13/11/2018,2018,party,562,CON_562,Turkey,,TUR,CON,Entity,Country/State,Turkey,TUR,Turkey is a Country/State in Asia. ,https://www.peaceagreements.org/view/2230,https://www.peaceagreements.org/viewmasterdocument/2230
