AgtId,has_third_party,IGO,EU,regional,org_region,UN,UN Office,UN Mission,UNSC,P5,United States,France,United Kingdom,China,Russia,all_P5,Con,Contp,PP,PPName,Reg,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,Interim,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,ConGen,ConRen,Cons,Polps,PpsGe,PpsGe:St,PpsGe:Sub,PpsEx,PpsEx:St,PpsEx:Sub,PpsOro,PpsOro:St,PpsOro:Sub,PpsOthPr,PpsOthPr:St,PpsOthPr:Sub,PpsVet,PpsVet:St,PpsVet:Sub,PpsAut,PpsAut:St,PpsAut:Sub,PpsInt,PpsInt:St,PpsInt:Sub,PpsOth,PpsOth:St,PpsOth:Sub,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,HrBor,HrTrinc,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrCit,CitGen,CitRights,CitDef,CitOth,HrDem,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrMob,Prot,ProtCiv,ProtGrp,ProtOth,RiOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
2234,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Central African Republic,Government/territory,154,CAR: African Initiative (and related) Process,Africa (excl MENA),3,Feuille de route pour la paix et la reconciliation en Republique Centrafricaine,2017-07-17,Multiparty signed/agreed,22,22335,InterIntra,Pre,PreMix,"Signatory parties

Heads of Delegation of the African Initiative

(In alphabetical order of countries)

Mr. George Rebelo PINTO CHICO Minister of Foreign Relations Republic of Angola

His Excellency Ahmat MAHAMAT.BACHIR  Minister of Public Security Republic of Chad

His Excellency Mr. Charles Armel DOUBANE Minister of Foreign Affairs, African Integration of the Central African Republic

His Excellency Jean-Claude IKOSSO Minister of Foreign Affairs and Cooperation Republic of Congo

His Excellency Mr Pacome MOUBELET BOUBEYA Minister of State, Minister of Foreign Affairs, of Francophony and regional integration

His Excellency Smail CHERGUI Commissioner for Peace and Security of the African Union
His Excellency Mr. Zachary MUBURI-MUITA Executive Secretary ClRGL Secretary General 

Not signed but listed in the agreement: 
Pages 8-9, Section 4.2:
4.2 Stakeholders in this dialogue process are:

• The Government of the Central African Republic;

• Armed Groups in the DORR process.",,"Page 6, Section 2a:
Objectives of the peace efforts and expected results 
conclusions of the Bangui forum 

Page 7, Section 3.1c:
conclusions of the Bangui Forum
Agreement on the Principles of DORR and Integrity in the Uniformed Services

Page 18, Section 12.2:
Agreement of Saint Egidio",CAF,,482.0,,416.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2235,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,3,Riyadh agreement between the legitimate Government of Yemen and the Southern Transitional Council (STC),2019-11-05,Multiparty signed/agreed,4,10956,Intra,SubPar,MultIss,The two parties in the Agreement; the government and the Southern Transitional Council (STC),"The two parties in the Agreement;
Met under the auspices of the Custodian of the Two Holy Mosques, King Salman Bin Abdulaziz in the Kingdom of Saudi Arabia from 20/8/2019 to 24/10/2019 in response to the Kingdom’s invitation to discuss their differences

In confirmation of the Coalition to Support Legitimacy in Yemen's role, led by the Kingdom of Saudi Arabia in responding to the legitimate elected President, Abd Rabbuh Mansur Hadi, to protect Yemen and its people from the continued attacks by the Houthi militia, backed by the Iranian government, and to build on the political, military, security, relief and developmental successes, primarily regaining control of the majority of Yemeni territories;","Page 1, 
Give the Coalition to Support Legitimacy in Yemen’s commitment to three references: the Gulf Cooperation Council Initiative and its execution mechanisms, the conclusions of the comprehensive national dialogue, and the UN Security Council Resolution 2216, related resolutions, and the decisions of the Riyadh conference",YEM,,678.0,,230.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
2236,1,1,0,1,Europe,0,0,0,0,1,0,0,0,0,1,0,Ukraine,Territory,121,Ukraine peace process,Europe and Eurasia,3,Statement of the Trilateral Contact Group as of 17 July 2019,2019-07-17,Multiparty signed/agreed,1,1535,Intra,Ren,Reimp,"Version on file not signed but parties listed as the Trilateral Contact Group (Ukraine, Russia, OSCE) and representative of certain areas of donetsk and Luhansk regions",Version on file not signed but OSCE serves as third party.,"all previous ceasefire renewals 
Minsk agreements",UKR,,369.0,,13306.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2243,1,1,1,1,"Africa, Europe",1,1,0,0,1,1,0,0,0,0,0,Sudan,Government/territory,156,Sudan Transition Process,Africa (excl MENA),3,Political agreement on establishing the structures and institutions of the transitional period between the Transitional Military Council and the Declaration of Freedom and Change Forces,2019-07-17,Multiparty signed/agreed,4,7808,Intra,SubPar,MultIss,"Signatures:

The Transitional Military Council

The declaration of Freedom and Change Forces","Witnesses

The African Union

The Federal Democratic Republic of Ethiopia

The United Nations

The European Union

League of Arab States

The United States of America",,SDN,,625.0,,309.0,,,,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2246,1,1,1,1,"Africa, Europe",1,1,0,0,1,1,1,0,0,0,0,Central African Republic,Government/territory,14,CAR: coups and rebellions process,Africa (excl MENA),4,Declaration of N'Djamena,2013-04-18,Agreement with subsequent status,8,11110,InterIntra,Pre,PreMix,"Not signed, agreement mentions the following parties as having produced it:

Page 1, Untitled preamble (Declaration):
At the invitation of the President of the Economic Community of Central African States
(ECCAS), His Excellency IDRISS DEBY ITNO, President of the Republic of Chad, the Fourth
Extraordinary Summit of Heads of State and Government was held in N'Djamena, on April 18,
2013, to examine the situation prevailing in the Central African Republic. H.E.M. Jacob Zuma,
President of the Republic of South Africa also participated in the Summit as a guest.


Page 1, Untitled preamble (Declaration): 
The Heads of State and Government, members of the ECCAS [CEEAC, Fr.]


Page 6, minutes:
At the invitation of the President of the Economic Community of Central African States
(ECCAS), His Excellency IDRISS DEBY ITNO, President of the Republic of Chad, the Fourth
Extraordinary Summit of Heads of State and Government was held in N'Djamena, on April 18,
2013, to examine the situation prevailing in the Central African Republic.
The following took part in this Summit,
- His Excellency Idriss DEBY ITNO, President of the Republic of Chad, President in office of ECCAS;
- His Excellency Denis SASSOU NGUESSO President of the Republic of the Congo;
- His Excellency Ali BONGO ONDIMBA, President of the Gabonese Republic;
- His Excellency Jacob ZUMA, President of the Republic of South Africa;
- His Excellency Amadou Ali, Deputy Prime Minister, Minister Delegate at the Presidency of the Republic Responsible for Relations with the Assemblies, Republic of Cameroon, 
- His Excellency Raymond Tashibanda, Minister of Foreign Affairs, International Cooperation
and Francophonie, Democratic Republic of Congo 
- His Excellency AGAPITO MBA MOKUY Minister for Foreign Affairs of the Republic of Equatorial Guinea;
His Excellency ISSIFOU Kogui Ndouro, Minister of State in Charge of Presidential Affairs, Republic of Benin
His Excellency Sébastien Fernandes, Ambassador of Angola to Chad, Republic of Angola; 
- His Excellency Nicolas TIANGAYE, Prime Minister of the Central African Republic;
As well as Mr. Nassour GUELENGDOUKSIA OUAIDOU, Secretary-General of ECCAS,","Page 6, minutes:
The Summit was held in the presence of the Representatives of the Secretary-General of the United Nations, the Chairperson of the Commission of the African Union, the President of the Commission of the European Union, the Secretary-General of the International Organization of La Francophonie, the United States of America and France.","Page 1, untitled preamble of the Declaration: 
Ceasefire Agreement
Libreville Political Agreement of January 11, 2013",CAF,,482.0,,416.0,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2248,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,South Sudan,Government/territory,107,South Sudan post-secession process,Africa (excl MENA),3,Communique on the occasion of the tripartite summit on the Revitalised Agreement on Resolution of the Conflict in Republic of South Sudan,2019-11-07,Multiparty signed/agreed,1,2223,InterIntra,Ren,Reimp,"Document version not signed, but listed as participating: 
H.E. Yoweri Kaguta Museveni, President of the Republic of Uganda, H.E. Salva Kiir  Mayardit, President of the Republic of South Sudan and H.E. Abdalftah Alburhan A. Alrahman, President of the Transitional Sovereign Council of Sudan","Not  signed but listed as participating: 
His  Excellency President Museveni and H.E Alburhan of the Republic of Sudan convened the Summit as co-guarantors to the R-ARCSS. The meeting was attended by Dr. Riek Machar, Chairperson of the Sudan People's Liberation Movement in Opposition. Also in attendance was H.E. Stephen Kalonzo Musyoka, Special Envoy of Kenya on South Sudan.",Revitalised Agreement on Resolution of the Conflict in Republic of South Sudan,SSD,,626.0,,11345.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2253,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,Central African Republic,Inter-group,154,CAR: African Initiative (and related) Process,Africa (excl MENA),4,"Declaration of Understanding of Khartoum, of the Central African Armed Groups (Anti-Balaka and Ex-Seleka)",2018-08-28,Multiparty signed/agreed,2,3687,Intra,Pre,PreMix,"The leaders of the following armed groups 
Have agreed and signed
FPRC
ANTI-BALAKA
FPRC-CNDS MPC
UPC","WITNESSES TO THE KHARTOUM MEETING: 
Representative of the Republic of SUDAN 
Representative of the Republic of RUSSIA",,CAF,,482.0,,416.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2258,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Central African Republic,Inter-group,154,CAR: African Initiative (and related) Process,Africa (excl MENA),4,"Synthesis of the Harmonised Claims of the Armed Groups of the RCO Bouar, of 30 August 2018",2018-08-30,Multiparty signed/agreed,5,10180,Intra,Pre,Prin,"14 armed groups, signed in French language original pdf. 
RPRC Rassemblement Patriotique pour le Renouveau de la Centrafrique
FDPC Front démocratique du peuple centrafricain
ATB / MOKOM Anti-Balaka, Mokom faction 
3R Retour, réclamation et réhabilitation 
UFR-R Union des forces républicaines (fraction)
MPC Mouvement Patriotic Centrafricain 
UPC  Unité pour la paix en Centrafrique 
MLCJ  Mouvement des libérateurs centrafricains pour la justice
FPRC Front Populaire pour la Renaissance de la Centrafrique
SELEKA - RENOVEE Séléka Rénovée
ATB / PEN Anti-Balaka, National coordination of the ex-anti-Balaka, Patrice-Edouard Ngaïssona
RJ / B Révolution and Justice (splintered, Belanga) 
RJS Révolution and Justice (Sayo) 
UFR Union des forces républicaines","No third parties recorded as signing the agreement. However, secondary sources suggest that the agreement resulted from the Initiative for Peace and Reconciliation, which was adopted by the African Union on 17 July 2017.","Page 2, Column A. Political [demands]:
12. Respect and implementation of the relevant conclusions of the Bangui forum 2015",CAF,,482.0,,416.0,,,,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
2260,1,0,0,0,,0,0,0,0,1,0,1,0,0,1,0,Ukraine,Government/territory,121,Ukraine peace process,Europe and Eurasia,3,Paris 'Normandie' Summit Common agreed conclusions,2019-12-09,Multiparty signed/agreed,2,3359,Intra,Imp,ExtSub,"Agreement not signed, but lists participants in preamble text: 
Page 1: 
The President of the French Republic, the Chancellor of the Federal Republic of Germany, the President of the Russian Federation and the President of Ukraine","Agreement not signed, but lists participants in preamble text: 
Page 1: 
The President of the French Republic, the Chancellor of the Federal Republic of Germany","Minsk Agreements (Minsk Protocol of 5 September 2014, Minsk Memorandum of 19 September 2014 and the Minsk Package of Measures of 12 February 2015)",UKR,,369.0,,13306.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2271,1,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,Afghanistan/United States of America,Government/territory,2,Afghanistan: 2000s Post-intervention process,Cross-regional,4,Agreement for Bringing Peace to Afghanistan between the Islamic Emirate of Afghanistan which is not recognized by the United States as a state and is known as the Taliban and the United States of America,2020-02-29,Multiparty signed/agreed,4,9951,Intra,SubPar,MultIss,"United States
Islamic Emirate of Afghanistan which is not recognized by the United States as a state and is known as the Taliban",,,AFG,,700.0,,333.0,,,225,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2272,1,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,Afghanistan/United States of America,Other,2,Afghanistan: 2000s Post-intervention process,Cross-regional,4,"Joint Declaration between the Islamic Republic of Afghanistan and the United States of America
for Bringing Peace to Afghanistan",2020-02-29,Multiparty signed/agreed,3,9441,InterIntra,SubPar,MultIss,"Islamic Republic of Afghanistan 
United States of America",,U.S.-Taliban agreement,AFG,,700.0,,333.0,,,225,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2273,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,Russia/Syria/Turkey,Government/territory,115,Syrian peace process,Cross-regional,4,Additional Protocol to the Memorandum on Stabilization of the Situation in the Idlib De-Escalation Area,2020-03-05,Multiparty signed/agreed,1,2395,InterIntra,Cea,Ceas,"Republic of Turkey
Russian Federation",,"Memorandum on the Creation of De-Escalation Areas in the Syrian Arab Republic as of May 4, 2017 
Memorandum on Stabilization of the Situation in the Idlib De-Escalation Area as of September 17, 2018",SYR,,652.0,,299.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2274,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,Russia/Syria/Turkey,Government/territory,115,Syrian peace process,Cross-regional,4,Memorandum of Understanding Between Turkey and the Russian Federation,2019-10-22,Multiparty signed/agreed,2,2045,InterIntra,Cea,CeaMix,"Republic of Turkey
Russian Federation",,"Adana Agreement
Astana Mechanism",SYR,,652.0,,299.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
