actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
545,ARM_545,Union of Forces for Development and Democracy,Armed Organization,TCD,,,UFDD,Chad,483.0,Africa,,,,,,456.0,UFDD,UFDD: Union of Forces for Democracy and Development,
546,ARM_546,Rally of Forces for Change,Armed Organization,TCD,,,RFC,Chad,483.0,Africa,,,,,,454.0,RAFD,RFC: Rally of Forces for Change,
547,POL_547,National Movement,Political Party,TCD,,,,Chad,483.0,Africa,,,,,,,,,
548,POL_548,Democratic Unionist Party,Political Party, ,,,DUP,Northern Ireland,,Europe,,,,,,,,,
550,ENT_550,Wa Special Region,Entity,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
551,CON_551,Myanmar,Country/State,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,144.0,Government of Myanmar (Burma),Government of Myanmar (2016-),Government of Myanmar (2011-2016) | Government of Myanmar (2016-) | Government of Myanmar (2021-) State Administration Council
552,ARM_552,Mongla Armed Group,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
553,ARM_553,Chin National Front,Armed Organization,MMR,,,CNF,Myanmar (Burma),775.0,Asia,,,,,,,,CNF/CNA: Chin National Front/Chin National Army,
554,ARM_554,Shan State Progressive Party/Shan State Army,Armed Organization,MMR,,,SSPP/SSA,Myanmar (Burma),775.0,Asia,,,,,,250.0,SSA,SSPP/SSA-N: Shan State Progress Party/Shan State Army-North,
555,ARM_555,New Mon State Party,Armed Organization,MMR,,,NMSP,Myanmar (Burma),775.0,Asia,,,,,,190.0,NMSP,NMSP/MNLA: New Mon State Party/Mon National Liberation Army,
556,OTH_556,Mon State Level Peace-Making Group,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
557,OTH_557,Karen State-Level Peace-Making Team,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
558,ARM_558,Karen National Union/Karen National Liberation Army,Armed Organization,MMR,,,KNU/KNLA,Myanmar (Burma),775.0,Asia,,,,,,180.0,KNU,KNU/KNLA: Karen National Union/Karen National Liberation Army,
559,POL_559,Rakhine State Liberation Party,Political Party,MMR,,,RSLP,Myanmar (Burma),775.0,Asia,,,,,,,,,
560,OTH_560,Rakhine State Government Peace-Making Group,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
561,ENT_561,Galmudug,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
562,CON_562,Turkey,Country/State,TUR,,,,Turkey,640.0,Asia,,,,,,115.0,Government of Turkey,Government of Turkey (2016-),Government of Turkey (2002-2016) | Government of Turkey (2016-)
563,CON_563,Kuwait,Country/State,KWT,,,,Kuwait,692.0,Asia,,,,,,125.0,Government of Kuwait,Government of Kuwait (2020-),Government of Kuwait (2006-2020) | Government of Kuwait (2020-)
564,ARM_564,M23,Armed Organization,COD,,,M23,"Congo, Democratic Republic of the",490.0,Africa,,,,,,1160.0,M23,M23: March 23 Movement,
566,OTH_566,Jubba Interim Administration,Other,SOM,,,,Somalia,520.0,Africa,,,,1.0,,,,,
567,ARM_567,Southern Movement,Armed Organization,YEM,,,,Yemen,678.0,Asia,,,,,,,,Southern Movement,
568,ARM_568,Ansar Allah,Armed Organization,YEM,,,,Yemen,678.0,Asia,,,,,,1091.0,Ansarallah,Houthi Movement - Ansar Allah,
569,ARM_569,Popular Front for Recovery,Armed Organization,TCD,,,FPR,Chad,483.0,Africa,,,,,,3554.0,FPR,FPR: Popular Front for the Recovery,
570,IGO_570,United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Intergovernmental Organization,,,,MINUSMA,,,,UN Mission,1.0,,,,,,,
571,ARM_571,Coordination of Movements and Fronts of Patriotic Resistance,Armed Organization,MLI,,,CM-FPR,Mali,432.0,Africa,,,,,,6358.0,Opponents of Chissano,CMFPR1: Coordination of Patriotic Movements and Forces for Resistance (Plateforme),
572,ARM_572,anti-Balaka,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,4201.0,anti-Balaka,Anti-Balaka,
573,ARM_573,Movement of Central African Liberators for Justice ,Armed Organization,CAF,,,MLCJ,Central African Republic,482.0,Africa,,,,,,7448.0,MLCJ,MLCJ: Movement of Central African Liberators for Justice,Mouvement des Libérateurs Centrafricains pour la Justice
574,ARM_574,Revolution and Justice,Armed Organization,CAF,,,RJ,Central African Republic,482.0,Africa,,,,,,5544.0,RJ,RJ: Revolution and Justice,Justice Revolution
575,ARM_575,Union of Republican Forces,Armed Organization,CAF,,,UFR,Central African Republic,482.0,Africa,,,,,,,,UFR: Union of Republican Forces,
576,UMB_576,Union of Fundamental Republic Forces,Umbrella,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
577,ARM_577,Popular Front for the Renaissance of Central Africa,Armed Organization,CAF,,,FPRC,Central African Republic,482.0,Africa,,,,,,4007.0,FPRC,FPRC: Popular Front for the Renaissance of Central Africa,FPRC: Popular Front for the Renaissance of Central Africa (Hissene Faction)
578,POL_578,Zimbabwe African National Union – Patriotic Front,Political Party,ZWE,,,,Zimbabwe,552.0,Africa,,,,,,,,,
579,POL_579,Movement for Democratic Change,Political Party,ZWE,,,,Zimbabwe,552.0,Africa,,,,,,,,,
580,ARM_580,Guevarista Revolutionary Army,Armed Organization,COL,,,ERG,Colombia,100.0,Americas,,,,,,,,,
581,POL_581,All Political Parties Conference,Political Party,SSD,,,APPC,South Sudan,626.0,Africa,,,,,,,,,
582,ARM_582,Rally of the Togolese People,Armed Organization,TGO,,,RPT,Togo,461.0,Africa,,,,,,,,RPT: Rally of the Togolese People,
583,ARM_583,Union of Forces for Change,Armed Organization,TGO,,,UFC,Togo,461.0,Africa,,,,,,,,UFC: Union of Forces for Change,
584,POL_584,Action Committee for Renewal,Political Party,TGO,,,CAR,Togo,461.0,Africa,,,,,,,,,
585,CON_585,Costa Rica,Country/State,CRI,,,,Costa Rica,94.0,Americas,,,,,,15.0,Government of Costa Rica,Government of Costa Rica (2022-),Government of Costa Rica (2014-2022) | Government of Costa Rica (2022-)
586,IGO_586,Shanghai Cooperation Organization,Intergovernmental Organization,,Regional,,SCO,,,Asia,,,1.0,,,,,,
587,CON_587,Albania,Country/State,ALB,,,,Albania,339.0,Europe,,,,,,45.0,Government of Albania,Government of Albania (2013-),
588,CON_588,Austria,Country/State,AUT,,,,Austria,305.0,Europe,,,,,,39.0,Government of Austria,Government of Austria (2019-),
589,CON_589,Bulgaria,Country/State,BGR,,,,Bulgaria,355.0,Europe,,,,,,54.0,Government of Bulgaria,Government of Bulgaria (2017-),
590,CON_590,Tunisia,Country/State,TUN,,,,Tunisia,616.0,Africa,,,,,,110.0,Government of Tunisia,Government of Tunisia (2019-),Government of Tunisia (2011-2014) | Government of Tunisia (2014-2019) | Government of Tunisia (2019-)
591,CON_591,United Arab Emirates,Country/State,ARE,,,,United Arab Emirates,696.0,Asia,,,,,,128.0,Government of United Arab Emirates,Government of the United Arab Emirates (2004-),
592,CON_592,Slovakia,Country/State,SVK,,,,Slovakia,317.0,Europe,,,,,,43.0,Government of Slovakia,Government of Slovakia (2020-),Government of Slovakia (2012-2020) | Government of Slovakia (2020-)
593,CON_593,Sweden,Country/State,SWE,,,,Sweden,380.0,Europe,,,,,,66.0,Government of Sweden,Government of Sweden (2019-),
594,CON_594,Uruguay,Country/State,URY,,,,Uruguay,165.0,Americas,,,,,,27.0,Government of Uruguay,Government of Uruguay (2020-),
595,NGO_595,Aga Khan Development Network,Civil Society,,Non-governmental Organization,Other,,,,,,1.0,,,,,,,
596,IGO_596,Islamic Development Bank,Intergovernmental Organization,,,,ISDB,,,,,1.0,,,,,,,
597,IGO_597,Economic Cooperation Organization,Intergovernmental Organization,,Regional,,ECO,,,,,,1.0,,,,,,
598,IGO_598,Collective Security Treaty Organization,Intergovernmental Organization,,Regional,,CSTO,,,Europe,,,1.0,,,,,,
599,IGO_599,Conference on Interaction and Confidence-Building Measures in Asia (CICA),Intergovernmental Organization,,Regional,,CICA,,,Asia,,,1.0,,,,,,
600,IGO_600,Asian Development Bank,Intergovernmental Organization,,Regional,,ADB,,,Asia,,,1.0,,,,,,
601,CON_601,Iceland,Country/State,ISL,,,,Iceland,385.0,Europe,,,,,,69.0,Government of Iceland,Government of Iceland (2017-),
602,CON_602,Hungary,Country/State,HUN,,,,Hungary,310.0,Europe,,,,,,40.0,Government of Hungary,Government of Hungary (2010-),
603,CON_603,Poland,Country/State,POL,,,,Poland,290.0,Europe,,,,,,38.0,Government of Poland,Government of Poland (2015-),
604,CON_604,Denmark,Country/State,DNK,,,,Denmark,390.0,Europe,,,,,,68.0,Government of Denmark,Government of Denmark (2019-),
605,CON_605,Estonia,Country/State,EST,,,,Estonia,366.0,Europe,,,,,,58.0,Government of Estonia,Government of Estonia (2021-),
606,CON_606,Oman,Country/State,OMN,,,,Oman,698.0,Asia,,,,,,129.0,Government of Oman,Government of Oman (2020-),Government of Oman (1970-2020) | Government of Oman (2020-)
607,CON_607,Montenegro,Country/State,MNE,,,,Montenegro,341.0,Europe,,,,,,46.0,Government of Montenegro,Government of Montenegro (2022-),
608,CON_608,Mongolia,Country/State,MNG,,,,Mongolia,712.0,Asia,,,,,,136.0,Government of Mongolia,Government of Mongolia (2016-),
609,CON_609,Cyprus,Country/State,CYP,,,,Cyprus,352.0,Asia,,,,,,53.0,Government of Cyprus,Government of Cyprus (2013-),
610,CON_610,North Macedonia,Country/State,MKD,,,,North Macedonia,343.0,Europe,,,,,,47.0,Government of North Macedonia,Government of North Macedonia (2017-),
611,CON_611,Luxembourg,Country/State,LUX,,,,Luxembourg,215.0,Europe,,,,,,32.0,Government of Luxembourg,Government of Luxembourg (2013-),
612,CON_612,Lithuania,Country/State,LTU,,,,Lithuania,368.0,Europe,,,,,,60.0,Government of Lithuania,Government of Lithuania (2020-),
613,CON_613,Liechtenstein,Country/State,LIE,,,,Liechtenstein,223.0,Europe,,,,,,,,,
614,CON_614,Malta,Country/State,MLT,,,,Malta,338.0,Europe,,,,,,,,Government of Malta (2013-),
615,CON_615,Latvia,Country/State,LVA,,,,Latvia,367.0,Europe,,,,,,59.0,Government of Latvia,Government of Latvia (2019-),
616,IGO_616,United Nations Interim Security Force for Abyei (UNISFA),Intergovernmental Organization,,,,UNISFA,,,,UN Mission,1.0,,,,,,,
617,OTH_617,Cordillera Bodong Administration,Other,PHL,,,,Philippines,840.0,Asia,,,,1.0,,,,,
618,ARM_618,Cordillera People's Liberation Army,Armed Organization,PHL,,,CPLA,Philippines,840.0,Asia,,,,,,,,,
619,ARM_619,South Sudan Democratic Movement/Army,Armed Organization,SSD,,,SSDM/A,South Sudan,626.0,Africa,,,,,,1108.0,SSDM/A,,
620,ARM_620,Sudan People Liberation Movement/Army - In Opposition,Armed Organization,SDN,,,SPLM / SPLA - IO,Sudan,625.0,Africa,,,,,,4226.0,SPLM/A - IO,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,SPLM-In Opposition-Kitgweng: Sudan People's Liberation Movement-In Opposition (Kitgweng faction)   SPLM-In Opposition-Aguelek: Sudan People's Liberation Movement-In Opposition (Aguelek Faction)    SPLM-N-Abdelaziz: Sudan People's Liberation Movement (North) (Abdelaziz al-Hilu faction) 
621,CON_621,Honduras,Country/State,HND,,,,Honduras,91.0,Americas,,,,,,12.0,Government of Honduras,Government of Honduras (2022-),Government of Honduras (2010-2022) | Government of Honduras (2022-)
622,ARM_622,Nationalist and Integrationist Front,Armed Organization,COD,,,FNI,"Congo, Democratic Republic of the",490.0,Africa,,,,,,606.0,FNI,FNI: Nationalist and Integrationist Front,
623,ARM_623,Front for Patriotic Resistance in Ituri,Armed Organization,COD,,,FRPI,"Congo, Democratic Republic of the",490.0,Africa,,,,,,1077.0,FRPI,FRPI: Front for Patriotic Resistance of Ituri,
624,IGO_624,United Nations Mission in the Democratic Republic of the Congo (MONUC),Intergovernmental Organization,,,,MONUC,,,,UN Mission,1.0,,,,,,,
625,ARM_625,Revolutionary Movement of the Congo,Armed Organization,COD,,,MRC,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,MRC: Congolese Revolutionary Movement,
626,ARM_626,Former Detainees,Armed Organization,SDN | SSD,,,SPLM-FD,,,,,,,,,,,SPLM-FD: Sudan People's Liberation Movement (Former Detainees),
627,ARM_627,Sudan People's Liberation Movement (in Government),Armed Organization,SDN,,,SPLM - IG,Sudan,625.0,Africa,,,,,,,,,
629,COA_629,Group of 12,State Coalition,,,,G12,,,,,1.0,,,,,,,
630,ARM_630,Francisco Garnica Guerrilla Coordination Front,Armed Organization,COL,,,FFGCG,Colombia,100.0,Americas,,,,,,,,,
631,ARM_631,Frente Norte 380,Armed Organization,NIC,,,,Nicaragua,93.0,Americas,,,,,,,,,
632,MIL_632,Armed Forces of Angola,Military,AGO,,,,Angola,540.0,Africa,,,,,,,,Military Forces of Angola (1975-),
633,ENT_633,Baku community,Civil Society,PNG,Communities and tribes,,,Papua New Guinea,910.0,Oceania,,,,1.0,,,,,
634,ENT_634,North Ossetia,Entity,RUS,,,,Russia,365.0,Europe,,,,,,,,,
635,ENT_635,South Ossetia,Entity,RUS,,,,Russia,365.0,Europe,,,,,,,,,
636,CON_636,Greece,Country/State,GRC,,,,Greece,350.0,Europe,,,,,,52.0,Government of Greece,Government of Greece (2019-),Government of Greece (2015-2019) | Government of Greece (2019-)
637,CON_637,Czechia,Country/State,CZE,,,,Czech Republic,316.0,Europe,,,,,,42.0,Government of Czech Republic,Government of the Czech Republic (2021-),Government of the Czech Republic (2018-2021) | Government of the Czech Republic (2021-)
638,IGO_638,European Bank for Reconstruction and Development,Intergovernmental Organization,,Regional,,EBRD,,,Europe,,,1.0,,,,,,
639,IGO_639,Council of Europe,Intergovernmental Organization,,Regional,,COE,,,Europe,,,1.0,,,,,,
640,IGO_640,Office of the United Nations High Commissioner for Human Rights,Intergovernmental Organization,,,,UNHCHR,,,,United Nations,1.0,,,,,,,
641,CON_641,Seychelles,Country/State,SYC,,,,Seychelles,591.0,Africa,,,,,,,,Government of Seychelles (2020-),Government of Seychelles (2016-2020) | Government of Seychelles (2020-)
642,OTH_642,Interim Political Authority,Other,LSO,,,,Lesotho,570.0,Africa,,,,1.0,,,,,
643,POL_643,National Liberation Front,Political Party,DZA,,,FLN,Algeria,615.0,Africa,,,,,,403.0,FLN ,,
644,POL_644,Socialist Forces Front,Political Party,DZA,,,FFS,Algeria,615.0,Africa,,,,,,,,,
645,POL_645,Movement for Democracy in Algeria,Political Party,DZA,,,MDA,Algeria,615.0,Africa,,,,,,,,,
646,POL_646,Workers Party,Political Party,DZA,,,PT,Algeria,615.0,Africa,,,,,,,,,
647,POL_647,Political Parties,Political Party,BDI,,,,Burundi,516.0,Africa,,,,,,,,,
648,ARM_648,National Council of Resistance,Armed Organization,COG,,,CNR,"Congo, Republic of the",484.0,Africa,,,,,,,,,
649,ARM_649,Bodo Liberation Tigers,Armed Organization,IND,,,BLT,India,750.0,Asia,,,,,,373.0,BLTF,,
650,ARM_650,National Socialist Council of Nagaland,Armed Organization,IND,,,NSCN,India,750.0,Asia,,,,,,223.0,NSCN-IM,NSCN: National Socialist Council of Nagaland,
651,ARM_651,Civil Defence Forces,Armed Organization,SLE,,,CDF,Sierra Leone,451.0,Africa,,,,,,,,CDF: Civil Defence Forces,
652,IGO_652,United Nations Mission in Sierra Leone (UNAMSIL),Intergovernmental Organization,,,,UNAMSIL,,,,UN Mission,1.0,,,,,,,
653,ARM_653,Revolutionary Proletarian Army-Alex Boncayao Brigade,Armed Organization,PHL,,,RPA-ABB,Philippines,840.0,Asia,,,,,,,,RPA-ABB: Revolutionary Proletarian Army-Alex Boncayao Brigade,
654,OTH_654,GRP Peace Panel,Government/state,PHL,,,,Philippines,840.0,Asia,,,,1.0,,,,,
655,POL_655,National Democratic Alliance,Political Party,SDN,,,,Sudan,625.0,Africa,,,,,,467.0,NDA,NDA: National Democratic Alliance (Sudan),
656,ARM_656,South Sudan Defence Forces,Armed Organization,SSD,,,SSDF,South Sudan,626.0,Africa,,,,,,686.0,SSDF,SSDF: South Sudan Defence Forces,
657,ARM_657,Sudan People's Liberation Army,Armed Organization,SDN,,,SPLA,Sudan,625.0,Africa,,,,,,,,Former SPLA/M: Sudanese Peoples Liberation Army/Movement,
658,ARM_658,United Western Somali Liberation Front,Armed Organization,SOM,,,UWSLF,Somalia,520.0,Africa,,,,,,496.0,WSLF,UWSLF: United Western Somali Liberation Front,
659,POL_659,Communist Party of Colombia (Marxist–Leninist),Political Party,COL,,,,Colombia,100.0,Americas,,,,,,,,,
661,POL_661,National Salvation Movement,Political Party,COL,,,,Colombia,100.0,Americas,,,,,,,,,
662,POL_662,Colombian Conservative Party,Political Party,COL,,,,Colombia,100.0,Americas,,,,,,,,,
663,OTH_663,Hope for Peace and Freedom,Other,COL,,,,Colombia,100.0,Americas,,,,1.0,,,,,
664,OTH_664,Peace Facilitation Commission,Other,COL,,,,Colombia,100.0,Americas,,,,1.0,,,,,
665,ARM_665,Jaime Bateman Cayón Movement,Armed Organization,COL,,,JCB Movement,Colombia,100.0,Americas,,,,,,,,,
666,OTH_666,Facilitating and Verification Commission,Other,COL,,,,Colombia,100.0,Americas,,,,1.0,,,,,
667,ARM_667,MIR-COAR,Armed Organization,COL,,,MIR-COAR,Colombia,100.0,Americas,,,,,,,,,
669,CON_669,Vatican City,Country/State, ,,,,Holy See,,Europe,,,,,,,,Government of Vatican City (2013-),
670,CON_670,Panama,Country/State,PAN,,,,Panama,95.0,Americas,,,,,,16.0,Government of Panama,Government of Panama (2019-),
671,OTH_671,Central Bank of Sri Lanka,Other,LKA,,,,Sri Lanka,780.0,Asia,,,,1.0,,,,,
672,IGO_672,UN Office on Drugs and Crimes,Intergovernmental Organization,,,,UNODC,,,,United Nations,1.0,,,,,,,
673,IGO_673,World Food Program,Intergovernmental Organization,,,,WFP,,,,United Nations,1.0,,,,,,,
674,IGO_674,United Nations Population Fund,Intergovernmental Organization,,,,UNFPA,,,,United Nations,1.0,,,,,,,
675,IGO_675,International Organization for Migration,Intergovernmental Organization,,,,IOM,,,,United Nations,1.0,,,,,,,
676,IGO_676,Food and Agriculture Organization,Intergovernmental Organization,,,,FAO,,,,United Nations,1.0,,,,,,,
677,IGO_677,World Health Organization,Intergovernmental Organization,,,,WHO,,,,United Nations,1.0,,,,,,,
678,IGO_678,"United Nations Educational, Scientific and Cultural Organization",Intergovernmental Organization,,,,UNESCO,,,,United Nations,1.0,,,,,,,
679,IGO_679,International Fund for Agricultural Development (IFAD),Intergovernmental Organization,,,,IFAD,,,,,1.0,,,,,,,
680,IGO_680,Asian Productivity Organization,Intergovernmental Organization,,Regional,,APO,,,Asia,,,1.0,,,,,,
681,IGO_681,Multilateral Investment Guarantee Agency (MIGA),Intergovernmental Organization,,,,MIGA,,,,,1.0,,,,,,,
682,ENT_682,Czechoslovakia,Entity, ,,,,Czechoslovakia,315.0,Europe,,,,,,,,,
683,NGO_683,Civil Society,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
684,POL_684,Political Parties,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
685,NGO_685,Religious Representatives,Civil Society,SSD,Religious,,,South Sudan,626.0,Africa,,,,1.0,,,,,
686,OTH_686,Monitoring Team of Security Modality,Other,IDN,,,,Indonesia,850.0,Asia,,,,1.0,,,,,
687,ARM_687,Republic of Serb Krajina,Armed Organization,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,340.0,Serbian Republic of Krajina,,
688,COA_688,Group of Eight,State Coalition,,,,G8,,,,,1.0,,,,,,,
689,POL_689,Political Parties,Political Party,DZA,,,,Algeria,615.0,Africa,,,,,,,,,
690,OTH_690,National Organizations,Other,DZA,,,,Algeria,615.0,Africa,,,,1.0,,,,,
691,NGO_691,Women's Groups,Civil Society,DZA,Non-governmental Organization,Women,,Algeria,615.0,Africa,,,,1.0,1.0,,,,
692,ARM_692,Convention of the New Forces,Armed Organization,TGO,,,CFN,Togo,461.0,Africa,,,,,,,,,
693,POL_693,Party of the pure-Action on Development,Political Party,TGO,,,PAD,Togo,461.0,Africa,,,,,,,,,
694,POL_694,Union for the Democracy and Solidarity,Political Party,TGO,,,UDS,Togo,461.0,Africa,,,,,,,,,
695,POL_695,Democratic party pure Unite,Political Party,TGO,,,PDU,Togo,461.0,Africa,,,,,,,,,
696,POL_696,Party for Democracy and Renewal,Political Party,TGO,,,PDR,Togo,461.0,Africa,,,,,,,,,
697,POL_697,Togolese Union for Democracy,Political Party,TGO,,,UTD,Togo,461.0,Africa,,,,,,,,,
698,POL_698,Convention African Peoples Democratic,Political Party,TGO,,,FDC,Togo,461.0,Africa,,,,,,,,,
699,ARM_699,Irish Republican Army,Armed Organization,IRL,,,IRA,Ireland,205.0,Europe,,,,,,282.0,PIRA,P-IRA: Provisional IRA,
700,UMB_700,Combined Loyalist Military Command,Umbrella,GBR,,,CLMC,United Kingdom,200.0,Europe,,,,,,,,,
701,ARM_701,Free Patriotic Movement,Armed Organization,LBN,,,FPM,Lebanon,660.0,Asia,,,,,,,,FPM: Free Patriotic Movement,
