id_paax,actor_type,sub_type,cs_type,international,regional,domestic,un_type,actor_iso3c,actor_country,actor_id,actor_name,abbreviation,alternative_names
IGO_493,Intergovernmental Organization,,,1.0,,,,,,493,International Conference on the Great Lakes Region,ICGLR,ICGLR Verification Mechanism | ConfÃ©rence Internationale sur la RÃ©gion des Grands Lacs | CIRGL
ARM_494,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",494,National Congress for the Defence of the People,CNDP,CongrÃ¨s national pour la dÃ©fense du peuple
ARM_495,Armed Organization,,,,,,,CAF,Central African Republic,495,Democratic Front for the People of Central Africa,FDPC,Front dÃ©mocratique du peuple Centrafricain
ARM_496,Armed Organization,,,,,,,CAF,Central African Republic,496,Union of Democratic Forces for Unity,UFDR,Union des Forces dÃ©mocratiques pour le rassemblement
ENT_497,Entity,,,,,,, ,Kurdistan,497,Kurdistan,,
ARM_498,Armed Organization,,,,,,,SOM,Somalia,498,Alliance for the Re-liberation of Somalia/Union of Islamic Courts,ARS/UIC,Alliance for the Re-liberation of Somalia/Union of Islamic Courts | Union of Islamic Courts | Alliance for the Re-liberation of Somalia | Islamic Courts Union
POL_499,Political Party,,,,,,,KEN,Kenya,499,Orange Democratic Movement,,
POL_501,Political Party,,,,,,,GTM,Guatemala,501,National Advancement Front Party,FAN,
NGO_502,Civil Society,Religious,,,,1.0,,GTM,Guatemala,502,Episcopal Conference of Guatemala,,
OTH_503,Other,,,,,1.0,,GTM,Guatemala,503,National Reconciliation Commission (CNR),,
POL_504,Political Party,,,,,,,GTM,Guatemala,504,Solidarity Action Movement,MAS,
POL_505,Political Party,,,,,,,GTM,Guatemala,505,National Liberation Movement,MLN,
POL_506,Political Party,,,,,,,GTM,Guatemala,506,National Renewal Party,PNR,
POL_507,Political Party,,,,,,,GTM,Guatemala,507,Socialist Party,PSD,
NGO_508,Civil Society,Non-governmental Organization,Other,,,1.0,,AFG,Afghanistan,508,Afghan Refugees,,
NGO_509,Civil Society,Religious,,,,1.0,,,,509,Religious Scholars,,
OTH_510,Other,,,,,1.0,,AFG,Afghanistan,510,National Consultative Peace Jirga (NCPJ),,
NGO_511,Civil Society,Non-governmental Organization,Other,,,1.0,,AFG,Afghanistan,511,Civil Society,,
ARM_512,Armed Organization,,,,,,,IRQ,Iraq,512,Islamic State of Iraq and Levant,ISIS,ISIL | IS
OTH_514,Other,,,,,1.0,,LBY,Libya,514,Interim Transitional National Council,,
POL_515,Political Party,,,,,,,LBN,Lebanon,515,The Future Movement,,
ARM_516,Armed Organization,,,,,,,LBN,Lebanon,516,Hezbollah,,Party of God
POL_517,Political Party,,,,,,,LBN,Lebanon,517,Progressive Socialist Party,,
POL_518,Political Party,,,,,,,SYR,Syria,518,Syrian Social Nationalist Party,,
POL_519,Political Party,,,,,,,LBN,Lebanon,519,Lebanese Democrat Party,,
POL_520,Political Party,,,,,,,LBN,Lebanon,520,Amal Movement,,
CON_521,Country/State,,,,,,,LSO,Lesotho,521,Lesotho,,Lesotho
POL_522,Political Party,,,,,,,LSO,Lesotho,522,Marematlou Freedom Party,,
POL_523,Political Party,,,,,,,LSO,Lesotho,523,Lesotho Workers Party,,
POL_524,Political Party,,,,,,,LSO,Lesotho,524,All Basotho Convention,,
POL_525,Political Party,,,,,,,LSO,Lesotho,525,Lesotho People's Congress,,
POL_526,Political Party,,,,,,,LSO,Lesotho,526,Batotho National Party,,
POL_527,Political Party,,,,,,,LSO,Lesotho,527,Popular Front for Democracy,,
POL_528,Political Party,,,,,,,LSO,Lesotho,528,Basotho Democratic National Party,,
OTH_529,Other,,,,,1.0,,LSO,Lesotho,529,National Independent,,
POL_530,Political Party,,,,,,,LSO,Lesotho,530,Basotho Batho Democratic Party,,
POL_531,Political Party,,,,,,,NPL,Nepal,531,Unified Communist Party of Nepal,,
ARM_533,Armed Organization,,,,,,,SOM,Somalia,533,Ahlu Sunna Waljama'a,ASWJ,Ahlu Suna Waljamaaca | Ahlu Sunnah Wal Jamaa
ENT_534,Entity,,,,,,,SOM,Somalia,534,Puntland,,
IGO_535,Intergovernmental Organization,Regional,,,1.0,,,,,535,East African Community,EAC,East African Community
IGO_536,Intergovernmental Organization,,,,,,UN Mission,,,536,United Nations Political Office for Somalia (UNPOS),UNPOS,UN Political Office for Somalia
ARM_537,Armed Organization,,,,,,,SDN,Sudan,537,Liberation and Justice Movement,LJM,
POL_538,Political Party,,,,,,,SDN,Sudan,538,National Congress Party,,
OTH_539,Other,,,,,1.0,,YEM,Yemen,539,National Council,,
IGO_540,Intergovernmental Organization,Regional,,,1.0,,,,,540,Gulf Cooperation Council,GCC,GCC | Cooperation Council For The Arab States Of The Gulf | CCASG | Gulf Cooperation Council | Ministerial Council Gulf Cooperation Council | Gulf Cooperation Council (GCC)
ARM_541,Armed Organization,,,,,,,CAF,Central African Republic,541,Convention of Patriots for Justice and Peace ,CPJP,Convention des patriotes pour la justice et la paix
IGO_542,Intergovernmental Organization,Regional,,,1.0,,,,,542,Community of Sahel-Saharan States,,
ARM_543,Armed Organization,,,,,,,TCD,Chad,543,National Chadian Concord,CNT,Concorde Nationale Tchadienne
ARM_544,Armed Organization,,,,,,,TCD,Chad,544,Union of Forces for Democracy and Basic Development,UFDDF,Union des Forces pour le la DÃ©mocratie et le DÃ©veloppement Fondamentale | Union Forces Development Fundamental Democracy | UFDD - F
ARM_545,Armed Organization,,,,,,,TCD,Chad,545,Union of Forces for Development and Democracy,UFDD,Union des Forces pour le DÃ©veloppement et la DÃ©mocratie | Forces Development Democracy  UFDD
ARM_546,Armed Organization,,,,,,,TCD,Chad,546,Rally of Forces for Change,RFC,Rassemblement des Forces pour le Changement
POL_547,Political Party,,,,,,,TCD,Chad,547,National Movement,,
POL_548,Political Party,,,,,,, ,Northern Ireland,548,Democratic Unionist Party,DUP,
ENT_550,Entity,,,,,,,MMR,Myanmar (Burma),550,Wa Special Region,,
CON_551,Country/State,,,,,,,MMR,Myanmar (Burma),551,Myanmar,,Myanmar (Burma) | MYANMAR | Burma | Myanmar Union | Republic Union Burma
ARM_552,Armed Organization,,,,,,,MMR,Myanmar (Burma),552,Mongla Armed Group,,
ARM_553,Armed Organization,,,,,,,MMR,Myanmar (Burma),553,Chin National Front,CNF,CNF | Chin National Front | Chin National
ARM_554,Armed Organization,,,,,,,MMR,Myanmar (Burma),554,Shan State Progressive Party/Shan State Army,SSPP/SSA,SSA | SSA - S | SSPP / Shan State Army Sao Khun Hsai | Shan State Army ( Restoration Council Shan State | Shan State Progressive Party | Shan State Progressive Party / Shan State Army
ARM_555,Armed Organization,,,,,,,MMR,Myanmar (Burma),555,New Mon State Party,NMSP,New Mon State Party
OTH_556,Other,,,,,1.0,,MMR,Myanmar (Burma),556,Mon State Level Peace-Making Group,,
OTH_557,Other,,,,,1.0,,MMR,Myanmar (Burma),557,Karen State-Level Peace-Making Team,,
ARM_558,Armed Organization,,,,,,,MMR,Myanmar (Burma),558,Karen National Union/Karen National Liberation Army,KNU/KNLA,Karen National Union | Karen National Union / Karen National Liberation Army | KNLA | KNU | KNU / KNLA | KNU / KNLA ) | KNU / KNLA Peace Council
POL_559,Political Party,,,,,,,MMR,Myanmar (Burma),559,Rakhine State Liberation Party,RSLP,
OTH_560,Other,,,,,1.0,,MMR,Myanmar (Burma),560,Rakhine State Government Peace-Making Group,,
ENT_561,Entity,,,,,,,SOM,Somalia,561,Galmudug,,
CON_562,Country/State,,,,,,,TUR,Turkey,562,Turkey,,Turkey (Ottoman Empire) | TURKEY | Republic Turkey | Republic of Turkey | Turke | Republic Türkiye | Türkiye
CON_563,Country/State,,,,,,,KWT,Kuwait,563,Kuwait,,Kuwait
ARM_564,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",564,M23,M23,March 23 Movement | M-23
OTH_566,Other,,,,,1.0,,SOM,Somalia,566,Jubba Interim Administration,,
ARM_567,Armed Organization,,,,,,,YEM,Yemen,567,Southern Movement,,al-Hiraak
ARM_568,Armed Organization,,,,,,,YEM,Yemen,568,Ansar Allah,,Houthi | ANSAR | Ansar Allah | Ansarallah | Houthis | the Houthis | Houthi's | Huthi
ARM_569,Armed Organization,,,,,,,TCD,Chad,569,Popular Front for Recovery,FPR,Front Populaire pour le Redressement
IGO_570,Intergovernmental Organization,,,1.0,,,UN Mission,,,570,United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),MINUSMA,United Nations Multidimensional Integrated Stabilization Mission in Mali
ARM_571,Armed Organization,,,,,,,MLI,Mali,571,Coordination of Movements and Fronts of Patriotic Resistance,CM-FPR,Coordination des Mouvements et Front Patriotique de RÃ©sistance
ARM_572,Armed Organization,,,,,,,CAF,Central African Republic,572,anti-Balaka,,"AK Anti-Bullet Resistance Faction of the NdÃ©nga Commune (Bangui axis), Sub-Prefecture
of Kaga-Bandoro"
ARM_573,Armed Organization,,,,,,,CAF,Central African Republic,573,Movement of Central African Liberators for Justice ,MLCJ,
ARM_574,Armed Organization,,,,,,,CAF,Central African Republic,574,Revolution and Justice,RJ,
ARM_575,Armed Organization,,,,,,,CAF,Central African Republic,575,Union of Republican Forces,UFR,Union Forces Republic  UFR
UMB_576,Umbrella,,,,,,,CAF,Central African Republic,576,Union of Fundamental Republic Forces,,
ARM_577,Armed Organization,,,,,,,CAF,Central African Republic,577,Popular Front for the Renaissance of Central Africa,FPRC,Front populaire pour la renaissance de centrafrique | ex-Seleka
POL_578,Political Party,,,,,,,ZWE,Zimbabwe,578,Zimbabwe African National Union – Patriotic Front,,
POL_579,Political Party,,,,,,,ZWE,Zimbabwe,579,Movement for Democratic Change,,
ARM_580,Armed Organization,,,,,,,COL,Colombia,580,Guevarista Revolutionary Army,ERG,
POL_581,Political Party,,,,,,,SSD,South Sudan,581,All Political Parties Conference,APPC,
ARM_582,Armed Organization,,,,,,,TGO,Togo,582,Rally of the Togolese People,RPT,Gathering of the Togolese People
ARM_583,Armed Organization,,,,,,,TGO,Togo,583,Union of Forces for Change,UFC,
POL_584,Political Party,,,,,,,TGO,Togo,584,Action Committee for Renewal,CAR,Comité d'Action pour le Renouveau
CON_585,Country/State,,,,,,,CRI,Costa Rica,585,Costa Rica,,Costa Rica | Republic Costa Rica
IGO_586,Intergovernmental Organization,Regional,,,1.0,,,,,586,Shanghai Cooperation Organization,SCO,Shanghai Cooperation Organization | SCO | Shanghai Cooperation Organisation
CON_587,Country/State,,,,,,,ALB,Albania,587,Albania,,Albania | Republic Albania
CON_588,Country/State,,,,,,,AUT,Austria,588,Austria,,Austria | Republic Austria | Republic of Austria
CON_589,Country/State,,,,,,,BGR,Bulgaria,589,Bulgaria,,Bulgaria | Republic Bulgaria
CON_590,Country/State,,,,,,,TUN,Tunisia,590,Tunisia,,Tunisia | Republic Tunisia
CON_591,Country/State,,,,,,,ARE,United Arab Emirates,591,United Arab Emirates,,United Arab Emirates | UAE
CON_592,Country/State,,,,,,,SVK,Slovakia,592,Slovakia,,Slovakia | Slovak Republic
CON_593,Country/State,,,,,,,SWE,Sweden,593,Sweden,,Sweden | Kingdom Sweden
CON_594,Country/State,,,,,,,URY,Uruguay,594,Uruguay,,Uruguay | Oriental Republic Uruguay
NGO_595,Civil Society,Non-governmental Organization,Other,1.0,,,,,,595,Aga Khan Development Network,,
IGO_596,Intergovernmental Organization,,,1.0,,,,,,596,Islamic Development Bank,ISDB,Islamic Development Bank | ISDB | Islamic Development Bank (IsDB)
IGO_597,Intergovernmental Organization,Regional,,,1.0,,,,,597,Economic Cooperation Organization,ECO,Economic Cooperation Organization | Economic Cooperation Organisation | Economic Cooperation Organization (ECO)
IGO_598,Intergovernmental Organization,Regional,,,1.0,,,,,598,Collective Security Treaty Organization,CSTO,Collective Security Treaty Organization | Collective Security Treaty Organisation
IGO_599,Intergovernmental Organization,Regional,,,1.0,,,,,599,Conference on Interaction and Confidence-Building Measures in Asia (CICA),CICA,Conference on Interaction and Confidence-Building Measures in Asia | Conference on Interaction and Confidence-Building Measures in Asia (CICA)
IGO_600,Intergovernmental Organization,Regional,,,1.0,,,,,600,Asian Development Bank,ADB,ADB | Asian Development Bank
CON_601,Country/State,,,,,,,ISL,Iceland,601,Iceland,,Iceland | Republic Iceland
CON_602,Country/State,,,,,,,HUN,Hungary,602,Hungary,,Hungary | Republic Hungary
CON_603,Country/State,,,,,,,POL,Poland,603,Poland,,Poland | POL | Republic Poland | Republic of Poland
CON_604,Country/State,,,,,,,DNK,Denmark,604,Denmark,,Denmark | Kingdom Denmark
CON_605,Country/State,,,,,,,EST,Estonia,605,Estonia,,Estonia | Republic Estonia
CON_606,Country/State,,,,,,,OMN,Oman,606,Oman,,Oman
CON_607,Country/State,,,,,,,MNE,Montenegro,607,Montenegro,,Montenegro
CON_608,Country/State,,,,,,,MNG,Mongolia,608,Mongolia,,Mongolia | People Republic Mongolia
CON_609,Country/State,,,,,,,CYP,Cyprus,609,Cyprus,,Cyprus
CON_610,Country/State,,,,,,,MKD,North Macedonia,610,North Macedonia,,"Macedonia (Former Yugoslav Republic of) | MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF | Macedonia | Republic Macedonia | FYROM"
CON_611,Country/State,,,,,,,LUX,Luxembourg,611,Luxembourg,,Luxembourg
CON_612,Country/State,,,,,,,LTU,Lithuania,612,Lithuania,,Lithuania | Republic Lithuania
CON_613,Country/State,,,,,,,LIE,Liechtenstein,613,Liechtenstein,,Liechtenstein
CON_614,Country/State,,,,,,,MLT,Malta,614,Malta,,Malta | Maltese Cross | Republic Malta
CON_615,Country/State,,,,,,,LVA,Latvia,615,Latvia,,Latvia | Republic Latvia
IGO_616,Intergovernmental Organization,,,1.0,,,UN Mission,,,616,United Nations Interim Security Force for Abyei (UNISFA),UNISFA,United Nations Organization Interim Security Force for Abyei
OTH_617,Other,,,,,1.0,,PHL,Philippines,617,Cordillera Bodong Administration,,
ARM_618,Armed Organization,,,,,,,PHL,Philippines,618,Cordillera People's Liberation Army,CPLA,
ARM_619,Armed Organization,,,,,,,SSD,South Sudan,619,South Sudan Democratic Movement/Army,SSDM/A,
ARM_620,Armed Organization,,,,,,,SDN,Sudan,620,Sudan People Liberation Movement/Army - In Opposition,SPLM / SPLA - IO,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction) | SPLM-N-Agar: Sudan People's Liberation Movement (North) (Malik Agar faction) | SPLM-In Opposition-Fertit Lions: Sudan People's Liberation Movement-In Opposition (Fertit Lions Faction) | SPLM-In Opposition-Deng Gai: Sudan People's Liberation Movement-In Opposition (Taban Deng Gai Faction) | SPLM-In Opposition-Welebe: Sudan People's Liberation Movement-In Opposition (Wesley Welebe Faction) | SPLM - Opposition | Sudan People ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Liberation Movement/ Army Opposition | SPLM / - IO Angelina Jany Teny South Sudan Opposition Alliance | SPLM - IO | SPLM / - IO
CON_621,Country/State,,,,,,,HND,Honduras,621,Honduras,,Honduras | Republic Honduras
ARM_622,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",622,Nationalist and Integrationist Front,FNI,Front des Nationalistes et IntÃ©grationnistes
ARM_623,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",623,Front for Patriotic Resistance in Ituri,FRPI,Force de rÃ©sistance patriotique dâ€™Ituri
IGO_624,Intergovernmental Organization,,,1.0,,,UN Mission,,,624,United Nations Mission in the Democratic Republic of the Congo (MONUC),MONUC,United Nations Organization Mission in the Democratic Republic of the Congo
ARM_625,Armed Organization,,,,,,,COD,"Congo, Democratic Republic of the",625,Revolutionary Movement of the Congo,MRC,Mouvement rÃ©volutionnaire du Congo
ARM_626,Armed Organization,,,,,,,SDN | SSD,,626,Former Detainees,SPLM-FD,
ARM_627,Armed Organization,,,,,,,SDN,Sudan,627,Sudan People's Liberation Movement (in Government),SPLM - IG,
COA_629,State Coalition,,,1.0,,,,,,629,Group of 12,G12,
ARM_630,Armed Organization,,,,,,,COL,Colombia,630,Francisco Garnica Guerrilla Coordination Front,FFGCG,"Frente
Francisco Garnica de la Coordinadora Guerrilla"
ARM_631,Armed Organization,,,,,,,NIC,Nicaragua,631,Frente Norte 380,,
MIL_632,Military,,,,,,,AGO,Angola,632,Armed Forces of Angola,,
ENT_633,Civil Society,Communities and tribes,,,,1.0,,PNG,Papua New Guinea,633,Baku community,,
ENT_634,Entity,,,,,,,RUS,Russia,634,North Ossetia,,
ENT_635,Entity,,,,,,,RUS,Russia,635,South Ossetia,,
CON_636,Country/State,,,,,,,GRC,Greece,636,Greece,,Greece
CON_637,Country/State,,,,,,,CZE,Czech Republic,637,Czechia,,Czech Republic
IGO_638,Intergovernmental Organization,Regional,,,1.0,,,,,638,European Bank for Reconstruction and Development,EBRD,European Bank For Reconstruction And Development | EBRD | European Bank for Reconstruction & Development | European Bank for Reconstruction and Development (EBRD)
IGO_639,Intergovernmental Organization,Regional,,,1.0,,,,,639,Council of Europe,COE,Council Of Europe
IGO_640,Intergovernmental Organization,,,1.0,,,United Nations,,,640,Office of the United Nations High Commissioner for Human Rights,UNHCHR,Office Of The United Nations High Commissioner For Human Rights | OHCHR | High Commissioner For Human Rights | UNHCHR
CON_641,Country/State,,,,,,,SYC,Seychelles,641,Seychelles,,Seychelles
OTH_642,Other,,,,,1.0,,LSO,Lesotho,642,Interim Political Authority,,
POL_643,Political Party,,,,,,,DZA,Algeria,643,National Liberation Front,FLN,
POL_644,Political Party,,,,,,,DZA,Algeria,644,Socialist Forces Front,FFS,
POL_645,Political Party,,,,,,,DZA,Algeria,645,Movement for Democracy in Algeria,MDA,
POL_646,Political Party,,,,,,,DZA,Algeria,646,Workers Party,PT,
POL_647,Political Party,,,,,,,BDI,Burundi,647,Political Parties,,
ARM_648,Armed Organization,,,,,,,COG,"Congo, Republic of the",648,National Council of Resistance,CNR,
ARM_649,Armed Organization,,,,,,,IND,India,649,Bodo Liberation Tigers,BLT,Bodo Liberation Tiger Force | BLTF
ARM_650,Armed Organization,,,,,,,IND,India,650,National Socialist Council of Nagaland,NSCN,
ARM_651,Armed Organization,,,,,,,SLE,Sierra Leone,651,Civil Defence Forces,CDF,
IGO_652,Intergovernmental Organization,,,1.0,,,UN Mission,,,652,United Nations Mission in Sierra Leone (UNAMSIL),UNAMSIL,United Nations Mission in Sierra Leone
ARM_653,Armed Organization,,,,,,,PHL,Philippines,653,Revolutionary Proletarian Army-Alex Boncayao Brigade,RPA-ABB,
