signatory_id,AgtId,Agt,short_agt_name,long_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,month,day,month_full,signatory_type,actor_id,actor_id_type,actor,actor_detail,actor_name,abbreviation,short_actor_name,type,new_actor_type,old_actor_type,country_based,iso3c,iso3n,gwn,gwc,cowc,cown,region,ucdp_id,in_ucdp,acled_name,acled_other,alternative_names,additional_info,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html
310,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, 8 September 1995",Agreed Basic Principles signed on 8 September 1995 at Geneva (8 September 1995),125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-08,1995,9,8,September,third party,2,CON_2,Germany,,Germany,GMY,GMY,CON,Country/State,Country/State,Germany,DEU,276.0,255.0,GMY,GMY,255.0,Europe,37.0,Government of Germany,Government of Germany (2021-),Government of Germany (2005-2021) | Government of Germany (2021-),Germany (Prussia) | GERMANY | Federal Republic Germany | Germany | GERMANY | Republic Germany | Federal Republic of Germany | German Foreign Ministry,Germany is a Country/State in Europe. ,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,"<a href=""https://www.peaceagreements.org/view/77"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/77"" target=""_blank"">View agreement PDF</a>"
304,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, 8 September 1995",Agreed Basic Principles signed on 8 September 1995 at Geneva (8 September 1995),125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-08,1995,9,8,September,party,1,CON_1,Croatia,,Croatia,CRO,CRO,CON,Country/State,Country/State,Croatia,HRV,191.0,344.0,CRO,CRO,344.0,Europe,48.0,Government of Croatia,Government of Croatia (2016-),Government of Croatia (2016-),Croatia | CROATIA | Croat | Croatia | Republic Croatia | Republic Croatia : | Republic Croatia DR | Croatia | Defence Government Republic Croatia | : Government Republic Croatia- | Office Government Republic Croatia Transitional Administration,Croatia is a Country/State in Europe. ,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,"<a href=""https://www.peaceagreements.org/view/77"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/77"" target=""_blank"">View agreement PDF</a>"
305,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, 8 September 1995",Agreed Basic Principles signed on 8 September 1995 at Geneva (8 September 1995),125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-08,1995,9,8,September,party,22,CON_22,Yugoslavia,,Yugoslavia,YUG,YUG,CON,Country/State,Country/State,,YUG,,345.0,YUG,,,,,,,,Yugoslavia | YUGOSLAVIA | Federal Republic Yugoslavia | Medical Service Yugoslav People Ã¢â‚¬â„¢s Army | National Defence Government Socialist Federative Republic Yugoslavia | Socialist Federal Republic Yugoslavia | Socialist Federative Republic Yugoslavia | Yugoslav Army | Yugoslav People Army | Yugoslav Peoples Army | Yugoslav Republic Macedonia | Yugoslavia | SFRY | SFRY republics,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,"<a href=""https://www.peaceagreements.org/view/77"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/77"" target=""_blank"">View agreement PDF</a>"
303,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, 8 September 1995",Agreed Basic Principles signed on 8 September 1995 at Geneva (8 September 1995),125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-08,1995,9,8,September,party,0,CON_0,Bosnia and Herzegovina,,Bosnia and Herzegovina,BOS,BOS,CON,Country/State,Country/State,Bosnia and Herzegovina,BIH,70.0,346.0,BOS,BOS,346.0,Europe,50.0,Government of Bosnia-Herzegovina,Government of Bosnia and Herzegovina (2018-),Government of Bosnia and Herzegovina (2018-),Bosnia-Herzegovina | BOSNIA AND HERZEGOVINA | Bosnia Herzegovina | Republic of Bosnia and Herzegovina | Bosnia | Bosniak | Bosnian Croats | Bosnian Serb Civilian | Federation Bosnia | Federation Bosnia Herzegovina | Federation Bosnia Herzegovina Drago BILANDZIJA | Federation Bosnia Herzegovina : A. IZETBEGOVIC | Republic Bosnia | Republic Bosnia - Herzegovina | Republic Bosnia Herzegovina | Republic Federation Bosnia Herzegovina ] | Republic Srpska | REPUBLIC SRPSKA Dr Radovan Karadzic | Republics Bosnia Herzegovina | Republika Srpska | REPUBLIKA SRPSKA | BIH | Republic of Bosnia and Herzegovina | Bosnia and Herzegovina | Government Republic Bosnia Herzegovina | Herzegovina | Croatian Republic Herzeg - Bosnia | Croatian Republic Herceg Bosnia Mate Boban,Bosnia and Herzegovina is a Country/State in Europe. ,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,"<a href=""https://www.peaceagreements.org/view/77"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/77"" target=""_blank"">View agreement PDF</a>"
309,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, 8 September 1995",Agreed Basic Principles signed on 8 September 1995 at Geneva (8 September 1995),125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-08,1995,9,8,September,third party,7,CON_7,France,,France,FRN,FRN,CON,Country/State,Country/State,France,FRA,250.0,220.0,FRN,FRN,220.0,Europe,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,France | FRANCE | France | FRANCE | French Republic | French Republic Mr | French Republic : | French Republic Representative | Permanent Representatives France | Republic France | Republic of France | French Republic | French Republic  Mr | French Republic,France is a Country/State in Europe. ,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,"<a href=""https://www.peaceagreements.org/view/77"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/77"" target=""_blank"">View agreement PDF</a>"
323,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, 26 September 1995","Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva) (26 September 1995)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-26,1995,9,26,September,third party,139,CON_139,Italy,,Italy,ITA,ITA,CON,Country/State,Country/State,Italy,ITA,380.0,325.0,ITA,ITA,325.0,Europe,44.0,Government of Italy,Government of Italy (2018-),Government of Italy (2018-),Italy/Sardinia | ITALY | Italy | ITALY | Republic Italy | Italy | Government Italian Public | Government Italy | Italian Government  Signing | Italian Republic,Italy is a Country/State in Europe. ,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,"<a href=""https://www.peaceagreements.org/view/78"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/78"" target=""_blank"">View agreement PDF</a>"
326,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, 26 September 1995","Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva) (26 September 1995)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-26,1995,9,26,September,third party,3,CON_3,United States,,United States,USA,USA,CON,Country/State,Country/State,United States of America,USA,840.0,2.0,USA,USA,2.0,Americas,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,"<a href=""https://www.peaceagreements.org/view/78"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/78"" target=""_blank"">View agreement PDF</a>"
327,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, 26 September 1995","Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva) (26 September 1995)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-26,1995,9,26,September,third party,49,IGO_49,United Nations,United Nations (General),United Nations (General),UN,UN,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,"United Nations || U.N. || UN | United Nations Representative | United Nations | UNITED NATIONS | United nations | United Nations - WILFRID | United Nations Babacar Gaye | United Nations Certified | United Nations H.E. | United Nations H.E. Yoweri | United Nations International Committee Red Cross International Federation Red Cross | UN Organization Chaired | United Nations Representative Organization Security Cooperation | United Nations Signed | United Nations USA Countries | United Nations , Economic Cooperation Organization | United Nations' Multidimensional Integrated Stabilization Mission | UNITED NATIONS COLOMBIA | UN Ad Litem | UN BH COMMAND | UN E. Brunner | UN Peace Monitoring Group Bougainville | United Nations Special Envoy | Untied Nations | The UN | U.N | U.N. | The U.N | UNA | United Nations Office | United Nations Organisation | United Nations Organization | United Nations Peace Forces | United Nations | Office United Nations | UN | UN & EC | United Nations  |  U.N.  |  UN | UN | United Nations | United Nations | Special Rapporteurs of the United Nations | UN & EC | Special Rapporteur Of The United Nations Human Rights Council  |  Special Rapporteur | UN International Police Task Force | United Nations  Babacar Gaye | United Nations  - WILFRID | United Nations Resident Coordinator","United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,"<a href=""https://www.peaceagreements.org/view/78"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/78"" target=""_blank"">View agreement PDF</a>"
324,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, 26 September 1995","Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva) (26 September 1995)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-26,1995,9,26,September,third party,21,CON_21,Russia,,Russia,RUS,RUS,CON,Country/State,Country/State,Russian Federation,RUS,643.0,365.0,RUS,RUS,365.0,Europe,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Russia (Soviet Union) | RUSSIAN FEDERATION | Russia | Russian Federation | RUSSIAN FEDERATION | Russian Federation - B. YELTSIN | Russian Federation Plenipotentiary | Russian Federation ( Facilitator | Russian Federation : | Russian Federation : Mikhailov | Russian Federation A. Kozirev | Russian Federation A. Shokhin | RUSSIAN FEDERATION ANGOLA | Russian Federation Federal Assembly | Russian Federation P. S. Grachev | Russian Federation Representative Sergey Viktorovich Lavrov | USSR  | Council of Federation of Russia | Russian Ministry of Foreign Affairs | Union of Soviet Socialist Republics | Soviet Union | Russian | Russia | Governments Russian Federation | Ministry Defence Russian Federation : P | Russian Federation Government | Russian Government | Russian Ministry Foreign Affairs | Russian Federation :  Mikhailov | Russian Federation  Plenipotentiary | Russian Federation V.V.Putin | V. V. Putin,Russia is a Country/State in Europe. ,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,"<a href=""https://www.peaceagreements.org/view/78"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/78"" target=""_blank"">View agreement PDF</a>"
322,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, 26 September 1995","Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva) (26 September 1995)",125,Bosnia peace process,Bosnia and Herzegovina/Yugoslavia (former),Intrastate,Pre-negotiation,1995-09-26,1995,9,26,September,third party,2,CON_2,Germany,,Germany,GMY,GMY,CON,Country/State,Country/State,Germany,DEU,276.0,255.0,GMY,GMY,255.0,Europe,37.0,Government of Germany,Government of Germany (2021-),Government of Germany (2005-2021) | Government of Germany (2021-),Germany (Prussia) | GERMANY | Federal Republic Germany | Germany | GERMANY | Republic Germany | Federal Republic of Germany | German Foreign Ministry,Germany is a Country/State in Europe. ,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,"<a href=""https://www.peaceagreements.org/view/78"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/78"" target=""_blank"">View agreement PDF</a>"
